customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment,CLV_Estimated
4278,156,10,307424.35,2,3,2,232,7,Needs Attention,461136.52499999997
4279,138,10,413311.07,2,3,3,233,8,Potential Loyalist,619966.6050000001
4280,213,9,770495.4,1,2,5,125,8,Potential Loyalist,1155743.1
4281,34,22,1810834.28,4,5,5,455,14,Champions,2716251.42
4282,81,15,404512.4,3,5,3,353,11,Loyal Customers,606768.6000000001
4283,233,6,526260.0800000001,1,1,3,113,5,Lost,789390.1200000001
4284,15,9,203097.72,5,2,1,521,8,Potential Loyalist,304646.58
4285,12,8,254030.34,5,2,2,522,9,Potential Loyalist,381045.51
4286,75,10,1044392.97,3,3,5,335,11,Loyal Customers,1566589.455
4287,76,7,342291.19999999995,3,1,2,312,6,Needs Attention,513436.79999999993
4288,36,11,625657.9199999999,4,4,4,444,12,Loyal Customers,938486.8799999999
4289,39,10,260254.68,4,3,2,432,9,Potential Loyalist,390382.02
4290,69,11,415154.30000000005,3,4,3,343,10,Potential Loyalist,622731.4500000001
4291,32,11,330941.31,4,4,2,442,10,Potential Loyalist,496411.96499999997
4292,461,5,329741.47,1,1,2,112,4,Lost,494612.20499999996
4293,34,8,172566.78,4,2,1,421,7,Needs Attention,258850.16999999998
4294,18,9,622111.02,5,2,4,524,11,Loyal Customers,933166.53
4295,545,1,20516.19,1,1,1,111,3,Lost,30774.284999999996
4296,29,16,1402823.1099999999,4,5,5,455,14,Champions,2104234.665
4297,94,6,216377.5,2,1,1,211,4,Lost,324566.25
4298,57,11,942726.14,3,4,5,345,12,Loyal Customers,1414089.21
4299,1,11,338784.65,5,4,2,542,11,Loyal Customers,508176.97500000003
4300,37,9,954562.1300000001,4,2,5,425,11,Loyal Customers,1431843.1950000003
4301,36,7,271084.11,4,1,2,412,7,Needs Attention,406626.165
4302,13,12,1272290.55,5,4,5,545,14,Champions,1908435.8250000002
4303,25,6,162931.12,5,1,1,511,7,Needs Attention,244396.68
4304,197,6,175691.83,1,1,1,111,3,Lost,263537.745
4305,107,14,767826.08,2,5,4,254,11,Loyal Customers,1151739.1199999999
4306,32,8,324143.37,4,2,2,422,8,Potential Loyalist,486215.055
4307,315,9,405590.91000000003,1,2,3,123,6,Needs Attention,608386.365
4308,168,11,439914.19,1,4,3,143,8,Potential Loyalist,659871.285
4309,217,13,884691.5499999999,1,5,5,155,11,Loyal Customers,1327037.325
4310,12,21,346227.25,5,5,2,552,12,Loyal Customers,519340.875
4311,84,12,1476811.05,3,4,5,345,12,Loyal Customers,2215216.575
4312,16,5,161276.83000000002,5,1,1,511,7,Needs Attention,241915.24500000002
4313,82,7,305651.99,3,1,2,312,6,Needs Attention,458477.985
4314,181,9,232649.52000000002,1,2,1,121,4,Lost,348974.28
4315,81,10,297561.44,3,3,2,332,8,Potential Loyalist,446342.16000000003
4316,148,10,313646.62,2,3,2,232,7,Needs Attention,470469.93
4317,49,6,622911.16,4,1,4,414,9,Potential Loyalist,934366.74
4318,1,9,271367.12,5,2,2,522,9,Potential Loyalist,407050.68
4319,8,12,421454.25,5,4,3,543,12,Loyal Customers,632181.375
4320,64,14,600785.23,3,5,4,354,12,Loyal Customers,901177.845
4321,183,10,185396.58,1,3,1,131,5,At Risk,278094.87
4322,81,12,649862.9400000001,3,4,4,344,11,Loyal Customers,974794.4100000001
4323,64,13,300889.31,3,5,2,352,10,Potential Loyalist,451333.96499999997
4324,27,6,111941.06,5,1,1,511,7,Needs Attention,167911.59
4325,60,12,699830.45,3,4,4,344,11,Loyal Customers,1049745.6749999998
4326,350,8,213221.27000000002,1,2,1,121,4,Lost,319831.905
4327,412,8,267589.13,1,2,2,122,5,Lost,401383.695
4328,16,9,322103.71,5,2,2,522,9,Potential Loyalist,483155.56500000006
4329,7,6,174907.95,5,1,1,511,7,Needs Attention,262361.92500000005
4330,6,13,492857.91,5,5,3,553,13,Loyal Customers,739286.865
4331,15,12,725493.6000000001,5,4,4,544,13,Loyal Customers,1088240.4000000001
4332,100,7,692193.93,2,1,4,214,7,Needs Attention,1038290.895
4333,342,8,165039.43,1,2,1,121,4,Lost,247559.145
4334,158,20,549456.42,1,5,4,154,10,Potential Loyalist,824184.6300000001
4335,193,5,260830.18,1,1,2,112,4,Lost,391245.27
4336,145,9,719646.49,2,2,4,224,8,Potential Loyalist,1079469.7349999999
4337,85,7,662313.57,2,1,4,214,7,Needs Attention,993470.355
4338,4,17,1141105.67,5,5,5,555,15,Champions,1711658.505
4339,25,11,352758.98,5,4,2,542,11,Loyal Customers,529138.47
4340,70,6,306221.98,3,1,2,312,6,Needs Attention,459332.97
4341,64,12,207282.5,3,4,1,341,8,Potential Loyalist,310923.75
4342,138,9,1122819.81,2,2,5,225,9,Potential Loyalist,1684229.715
4343,118,9,265954.23,2,2,2,222,6,Needs Attention,398931.345
4344,73,10,1318628.62,3,3,5,335,11,Loyal Customers,1977942.9300000002
4345,24,12,1028918.74,5,4,5,545,14,Champions,1543378.1099999999
4346,175,7,233751.71,1,1,1,111,3,Lost,350627.565
4347,1,9,397027.85,5,2,3,523,10,Potential Loyalist,595541.7749999999
4348,19,10,1401412.73,5,3,5,535,13,Loyal Customers,2102119.0949999997
4349,52,13,664545.46,4,5,4,454,13,Loyal Customers,996818.19
4350,425,8,288699.82,1,2,2,122,5,Lost,433049.73
4351,20,9,596195.09,5,2,4,524,11,Loyal Customers,894292.635
4352,169,15,528090.87,1,5,3,153,9,Potential Loyalist,792136.3049999999
4353,27,11,334843.42,5,4,2,542,11,Loyal Customers,502265.13
4354,133,5,70932.15000000001,2,1,1,211,4,Lost,106398.225
4355,25,11,1155893.17,5,4,5,545,14,Champions,1733839.755
4356,210,11,771101.8999999999,1,4,5,145,10,Potential Loyalist,1156652.8499999999
4357,59,5,618381.28,3,1,4,314,8,Potential Loyalist,927571.92
4358,157,9,345080.86,2,2,2,222,6,Needs Attention,517621.29
4359,168,10,519216.08,1,3,3,133,7,Needs Attention,778824.12
4360,40,14,775925.6599999999,4,5,5,455,14,Champions,1163888.4899999998
4361,189,10,252764.73,1,3,2,132,6,Needs Attention,379147.09500000003
4362,215,13,843367.35,1,5,5,155,11,Loyal Customers,1265051.025
4363,191,7,233162.59,1,1,1,111,3,Lost,349743.885
4364,78,9,352362.46,3,2,2,322,7,Needs Attention,528543.6900000001
4365,54,10,539154.32,3,3,3,333,9,Potential Loyalist,808731.48
4366,34,12,156931.33000000002,4,4,1,441,9,Potential Loyalist,235396.99500000002
4367,37,8,531996.64,4,2,3,423,9,Potential Loyalist,797994.96
4368,130,10,543540.6799999999,2,3,3,233,8,Potential Loyalist,815311.0199999999
4369,275,15,1369788.8399999999,1,5,5,155,11,Loyal Customers,2054683.2599999998
4370,237,9,637352.39,1,2,4,124,7,Needs Attention,956028.585
4371,47,10,65159.53,4,3,1,431,8,Potential Loyalist,97739.295
4372,72,9,842041.75,3,2,5,325,10,Potential Loyalist,1263062.625
4373,178,13,498986.69,1,5,3,153,9,Potential Loyalist,748480.0349999999
4374,547,9,480614.95,1,2,3,123,6,Needs Attention,720922.425
4375,141,4,116392.72,2,1,1,211,4,Lost,174589.08000000002
4376,14,13,759626.51,5,5,4,554,14,Champions,1139439.7650000001
4377,236,9,376182.20999999996,1,2,2,122,5,Lost,564273.315
4378,14,9,576323.54,5,2,4,524,11,Loyal Customers,864485.31
4379,149,8,207455.19,2,2,1,221,5,Lost,311182.78500000003
4380,179,12,368060.29000000004,1,4,2,142,7,Needs Attention,552090.435
4381,55,16,288894.15,3,5,2,352,10,Potential Loyalist,433341.22500000003
4382,142,13,1625848.8699999999,2,5,5,255,12,Loyal Customers,2438773.3049999997
4383,35,7,332075.77999999997,4,1,2,412,7,Needs Attention,498113.6699999999
4384,42,8,460550.07,4,2,3,423,9,Potential Loyalist,690825.105
4385,118,9,449391.57,2,2,3,223,7,Needs Attention,674087.355
4386,85,11,573652.59,2,4,4,244,10,Potential Loyalist,860478.885
4387,48,10,521432.15,4,3,3,433,10,Potential Loyalist,782148.2250000001
4388,16,13,595753.46,5,5,4,554,14,Champions,893630.19
4389,10,11,672072.28,5,4,4,544,13,Loyal Customers,1008108.42
4390,33,9,284628.48,4,2,2,422,8,Potential Loyalist,426942.72
4391,64,8,1211739.3499999999,3,2,5,325,10,Potential Loyalist,1817609.025
4392,31,9,223102.66,4,2,1,421,7,Needs Attention,334653.99
4393,144,11,559163.57,2,4,4,244,10,Potential Loyalist,838745.355
4394,173,6,337472.64,1,1,2,112,4,Lost,506208.96
4395,126,5,147506.21999999997,2,1,1,211,4,Lost,221259.32999999996
4396,95,13,655923.77,2,5,4,254,11,Loyal Customers,983885.655
4397,79,10,427046.39,3,3,3,333,9,Potential Loyalist,640569.585
4398,515,10,901268.4500000001,1,3,5,135,9,Potential Loyalist,1351902.6749999998
4399,33,11,278335.32,4,4,2,442,10,Potential Loyalist,417502.98
4400,118,11,989365.0900000001,2,4,5,245,11,Loyal Customers,1484047.6350000002
4401,66,12,1135251.5799999998,3,4,5,345,12,Loyal Customers,1702877.3699999996
4402,36,14,396243.98,4,5,3,453,12,Loyal Customers,594365.97
4403,91,10,877562.8,2,3,5,235,10,Potential Loyalist,1316344.2000000002
4404,22,11,400555.83,5,4,3,543,12,Loyal Customers,600833.745
4405,84,14,305825.91,3,5,2,352,10,Potential Loyalist,458738.865
4406,22,12,866646.8300000001,5,4,5,545,14,Champions,1299970.245
4407,12,11,138227.14,5,4,1,541,10,Potential Loyalist,207340.71000000002
4408,8,14,1211374.58,5,5,5,555,15,Champions,1817061.87
4409,322,8,437329.75,1,2,3,123,6,Needs Attention,655994.625
4410,213,7,200575.26,1,1,1,111,3,Lost,300862.89
4411,58,9,134970.06,3,2,1,321,6,Needs Attention,202455.09
4412,116,14,491404.81,2,5,3,253,10,Potential Loyalist,737107.2150000001
4413,11,12,1076978.32,5,4,5,545,14,Champions,1615467.48
4414,27,9,401135.54000000004,5,2,3,523,10,Potential Loyalist,601703.31
4415,2,12,988725.61,5,4,5,545,14,Champions,1483088.4149999998
4416,177,9,256345.34,1,2,2,122,5,Lost,384518.01
4417,255,9,1018406.54,1,2,5,125,8,Potential Loyalist,1527609.81
4418,193,8,118596.32,1,2,1,121,4,Lost,177894.48
4419,335,8,375590.12,1,2,2,122,5,Lost,563385.1799999999
4420,224,10,513695.36,1,3,3,133,7,Needs Attention,770543.04
4421,38,12,980475.7,4,4,5,445,13,Loyal Customers,1470713.5499999998
4422,27,7,607095.19,5,1,4,514,10,Potential Loyalist,910642.7849999999
4423,334,7,386101.37,1,1,3,113,5,Lost,579152.0549999999
4424,36,12,901886.4500000001,4,4,5,445,13,Loyal Customers,1352829.6750000003
4425,198,4,105457.06000000001,1,1,1,111,3,Lost,158185.59000000003
4426,32,11,626553.6599999999,4,4,4,444,12,Loyal Customers,939830.4899999999
4427,46,16,916281.9,4,5,5,455,14,Champions,1374422.85
4428,92,10,661830.04,2,3,4,234,9,Potential Loyalist,992745.06
4429,57,16,992883.48,3,5,5,355,13,Loyal Customers,1489325.22
4430,59,7,166581.97,3,1,1,311,5,Lost,249872.95500000002
4431,47,13,725693.72,4,5,4,454,13,Loyal Customers,1088540.58
4432,84,9,1153610.27,3,2,5,325,10,Potential Loyalist,1730415.405
4433,29,14,1360585.56,4,5,5,455,14,Champions,2040878.34
4434,33,8,736951.52,4,2,4,424,10,Potential Loyalist,1105427.28
4435,38,6,519229.9,4,1,3,413,8,Potential Loyalist,778844.8500000001
4436,166,7,415206.67,1,1,3,113,5,Lost,622810.005
4437,43,13,1150042.35,4,5,5,455,14,Champions,1725063.5250000001
4438,416,7,221906.53,1,1,1,111,3,Lost,332859.795
4439,252,10,458198.67,1,3,3,133,7,Needs Attention,687298.005
4440,182,16,725165.8,1,5,4,154,10,Potential Loyalist,1087748.7000000002
4441,46,10,380787.77,4,3,2,432,9,Potential Loyalist,571181.655
4442,648,5,127960.25,1,1,1,111,3,Lost,191940.375
4443,74,10,384225.95,3,3,3,333,9,Potential Loyalist,576338.925
4444,6,7,575709.65,5,1,4,514,10,Potential Loyalist,863564.4750000001
4445,119,6,308597.94,2,1,2,212,5,Lost,462896.91000000003
4446,179,9,401404.12,1,2,3,123,6,Needs Attention,602106.1799999999
4447,155,9,1916351.45,2,2,5,225,9,Potential Loyalist,2874527.175
4448,177,11,1129146.9,1,4,5,145,10,Potential Loyalist,1693720.3499999999
4449,109,10,215764.18999999997,2,3,1,231,6,Needs Attention,323646.285
4450,15,12,233157.51,5,4,1,541,10,Potential Loyalist,349736.265
4451,58,6,89042.92,3,1,1,311,5,Lost,133564.38
4452,51,12,468421.94,4,4,3,443,11,Loyal Customers,702632.91
4453,5,17,1315704.7,5,5,5,555,15,Champions,1973557.0499999998
4454,36,14,410583.03,4,5,3,453,12,Loyal Customers,615874.545
4455,5,11,388813.61,5,4,3,543,12,Loyal Customers,583220.415
4456,60,9,144093.96,3,2,1,321,6,Needs Attention,216140.94
4457,55,6,1138766.55,3,1,5,315,9,Potential Loyalist,1708149.8250000002
4458,3,13,1016513.64,5,5,5,555,15,Champions,1524770.46
4459,280,7,492209.87000000005,1,1,3,113,5,Lost,738314.8050000002
4460,160,10,199484.52000000002,1,3,1,131,5,At Risk,299226.78
4461,294,9,282312.67,1,2,2,122,5,Lost,423469.005
4462,46,10,339002.39,4,3,2,432,9,Potential Loyalist,508503.585
4463,13,12,206642.73,5,4,1,541,10,Potential Loyalist,309964.09500000003
4464,125,6,214100.38,2,1,1,211,4,Lost,321150.57
4465,3,9,644266.11,5,2,4,524,11,Loyal Customers,966399.165
4466,106,13,716112.1799999999,2,5,4,254,11,Loyal Customers,1074168.27
4467,50,7,565204.8,4,1,4,414,9,Potential Loyalist,847807.2000000001
4468,44,12,157605.24,4,4,1,441,9,Potential Loyalist,236407.86
4469,96,11,541636.46,2,4,3,243,9,Potential Loyalist,812454.69
4470,62,6,840287.96,3,1,5,315,9,Potential Loyalist,1260431.94
4471,59,9,786777.67,3,2,5,325,10,Potential Loyalist,1180166.5050000001
4472,49,7,303160.57,4,1,2,412,7,Needs Attention,454740.855
4473,99,17,853460.54,2,5,5,255,12,Loyal Customers,1280190.81
4474,274,7,74609.83,1,1,1,111,3,Lost,111914.745
4475,196,13,528299.9199999999,1,5,3,153,9,Potential Loyalist,792449.8799999999
4476,12,11,380486.87,5,4,2,542,11,Loyal Customers,570730.3049999999
4477,115,11,410877.58,2,4,3,243,9,Potential Loyalist,616316.3699999999
4478,1,9,46102.7,5,2,1,521,8,Potential Loyalist,69154.04999999999
4479,50,10,768582.48,4,3,4,434,11,Loyal Customers,1152873.72
4480,29,16,949862.0599999999,4,5,5,455,14,Champions,1424793.0899999999
4481,4,9,332658.4,5,2,2,522,9,Potential Loyalist,498987.60000000003
4482,242,6,119521.17,1,1,1,111,3,Lost,179281.755
4483,35,9,610175.31,4,2,4,424,10,Potential Loyalist,915262.9650000001
4484,55,6,483962.31999999995,3,1,3,313,7,Needs Attention,725943.48
4485,316,9,366391.99,1,2,2,122,5,Lost,549587.985
4486,75,9,403068.41,3,2,3,323,8,Potential Loyalist,604602.615
4487,258,4,16312.7,1,1,1,111,3,Lost,24469.050000000003
4488,386,8,169888.53,1,2,1,121,4,Lost,254832.79499999998
4489,2,8,156267.99,5,2,1,521,8,Potential Loyalist,234401.985
4490,141,8,421643.86,2,2,3,223,7,Needs Attention,632465.79
4491,147,8,1004079.6799999999,2,2,5,225,9,Potential Loyalist,1506119.52
4492,32,11,781796.91,4,4,5,445,13,Loyal Customers,1172695.365
4493,24,14,817446.48,5,5,5,555,15,Champions,1226169.72
4494,27,11,324903.64,5,4,2,542,11,Loyal Customers,487355.46
4495,89,13,543863.76,2,5,3,253,10,Potential Loyalist,815795.64
4496,27,8,325178.53,5,2,2,522,9,Potential Loyalist,487767.79500000004
4497,11,10,240778.45,5,3,2,532,10,Potential Loyalist,361167.67500000005
4498,15,15,650191.07,5,5,4,554,14,Champions,975286.605
4499,214,12,278071.37,1,4,2,142,7,Needs Attention,417107.055
4500,22,18,693047.93,5,5,4,554,14,Champions,1039571.895
4501,50,6,206587.11000000002,4,1,1,411,6,Needs Attention,309880.66500000004
4502,54,12,316661.33,3,4,2,342,9,Potential Loyalist,474991.995
4503,7,11,1015562.13,5,4,5,545,14,Champions,1523343.195
4504,66,14,964135.26,3,5,5,355,13,Loyal Customers,1446202.8900000001
4505,48,14,1067273.9100000001,4,5,5,455,14,Champions,1600910.8650000002
4506,9,12,609404.57,5,4,4,544,13,Loyal Customers,914106.855
4507,213,10,596476.74,1,3,4,134,8,Potential Loyalist,894715.11
4508,48,15,802480.98,4,5,5,455,14,Champions,1203721.47
4509,35,12,287963.82,4,4,2,442,10,Potential Loyalist,431945.73
4510,53,11,585376.78,3,4,4,344,11,Loyal Customers,878065.17
4511,93,8,265126.32,2,2,2,222,6,Needs Attention,397689.48
4512,18,7,405269.84,5,1,3,513,9,Potential Loyalist,607904.76
4513,51,9,604315.9299999999,4,2,4,424,10,Potential Loyalist,906473.8949999999
4514,503,6,691871.6399999999,1,1,4,114,6,Needs Attention,1037807.4599999998
4515,54,9,548283.18,3,2,4,324,9,Potential Loyalist,822424.77
4516,71,8,1279165.06,3,2,5,325,10,Potential Loyalist,1918747.59
4517,128,12,344574.44,2,4,2,242,8,Potential Loyalist,516861.66000000003
4518,83,10,619319.98,3,3,4,334,10,Potential Loyalist,928979.97
4519,599,5,161288.15000000002,1,1,1,111,3,Lost,241932.22500000003
4520,53,13,1076345.16,3,5,5,355,13,Loyal Customers,1614517.7399999998
4521,66,10,279525.25,3,3,2,332,8,Potential Loyalist,419287.875
4522,183,8,362060.27,1,2,2,122,5,Lost,543090.405
4523,32,13,501438.69,4,5,3,453,12,Loyal Customers,752158.0350000001
4524,195,8,321810.55,1,2,2,122,5,Lost,482715.82499999995
4525,68,7,331105.57999999996,3,1,2,312,6,Needs Attention,496658.36999999994
4526,42,12,312100.77,4,4,2,442,10,Potential Loyalist,468151.155
4527,76,14,830180.99,3,5,5,355,13,Loyal Customers,1245271.4849999999
4528,45,11,614967.1799999999,4,4,4,444,12,Loyal Customers,922450.7699999999
4529,395,3,564108.21,1,1,4,114,6,Needs Attention,846162.315
4530,16,7,185746.97,5,1,1,511,7,Needs Attention,278620.455
4531,38,11,409506.19,4,4,3,443,11,Loyal Customers,614259.285
4532,429,6,316260.82,1,1,2,112,4,Lost,474391.23
4533,63,9,289748.13,3,2,2,322,7,Needs Attention,434622.195
4534,36,16,344331.58,4,5,2,452,11,Loyal Customers,516497.37
4535,190,12,250708.21000000002,1,4,2,142,7,Needs Attention,376062.31500000006
4536,52,12,524935.7,4,4,3,443,11,Loyal Customers,787403.5499999999
4537,39,12,799701.01,4,4,5,445,13,Loyal Customers,1199551.5150000001
4538,353,10,342225.35,1,3,2,132,6,Needs Attention,513338.02499999997
4539,2,16,368868.19,5,5,2,552,12,Loyal Customers,553302.285
4540,47,8,396890.87,4,2,3,423,9,Potential Loyalist,595336.3049999999
4541,158,7,864098.09,1,1,5,115,7,Needs Attention,1296147.135
4542,267,7,182737.42,1,1,1,111,3,Lost,274106.13
4543,450,4,64406.58,1,1,1,111,3,Lost,96609.87
4544,108,8,933713.23,2,2,5,225,9,Potential Loyalist,1400569.845
4545,78,10,267801.01,3,3,2,332,8,Potential Loyalist,401701.515
4546,32,9,439514.27999999997,4,2,3,423,9,Potential Loyalist,659271.4199999999
4547,135,7,160373.86000000002,2,1,1,211,4,Lost,240560.79000000004
4548,49,7,204110.13,4,1,1,411,6,Needs Attention,306165.195
4549,67,17,573797.67,3,5,4,354,12,Loyal Customers,860696.5049999999
4550,246,9,701287.41,1,2,4,124,7,Needs Attention,1051931.115
4551,257,7,157128.46,1,1,1,111,3,Lost,235692.69
4552,12,12,952211.44,5,4,5,545,14,Champions,1428317.16
4553,22,10,226781.33,5,3,1,531,9,Potential Loyalist,340171.995
4554,77,12,334509.69,3,4,2,342,9,Potential Loyalist,501764.53500000003
4555,35,12,699883.4299999999,4,4,4,444,12,Loyal Customers,1049825.145
4556,120,7,772827.7000000001,2,1,5,215,8,Potential Loyalist,1159241.55
4557,43,12,1588287.0899999999,4,4,5,445,13,Loyal Customers,2382430.635
4558,33,7,476651.34,4,1,3,413,8,Potential Loyalist,714977.01
4559,142,12,306456.53,2,4,2,242,8,Potential Loyalist,459684.79500000004
4560,5,5,715989.66,5,1,4,514,10,Potential Loyalist,1073984.49
4561,129,10,575269.65,2,3,4,234,9,Potential Loyalist,862904.4750000001
4562,90,7,290846.16000000003,2,1,2,212,5,Lost,436269.24000000005
4563,373,9,688341.62,1,2,4,124,7,Needs Attention,1032512.4299999999
4564,231,8,838287.9,1,2,5,125,8,Potential Loyalist,1257431.85
4565,11,15,1205673.77,5,5,5,555,15,Champions,1808510.655
4566,184,5,194167.39,1,1,1,111,3,Lost,291251.085
4567,20,12,830876.31,5,4,5,545,14,Champions,1246314.465
4568,192,11,750220.54,1,4,4,144,9,Potential Loyalist,1125330.81
4569,105,9,160428.37,2,2,1,221,5,Lost,240642.555
4570,246,9,669104.27,1,2,4,124,7,Needs Attention,1003656.405
4571,55,8,317466.75,3,2,2,322,7,Needs Attention,476200.125
4572,14,11,771995.77,5,4,5,545,14,Champions,1157993.655
4573,4,6,348773.13,5,1,2,512,8,Potential Loyalist,523159.695
4574,119,7,193172.0,2,1,1,211,4,Lost,289758.0
4575,20,12,958601.7,5,4,5,545,14,Champions,1437902.5499999998
4576,30,14,838259.36,4,5,5,455,14,Champions,1257389.04
4577,34,12,962006.8,4,4,5,445,13,Loyal Customers,1443010.2000000002
4578,48,10,458437.27999999997,4,3,3,433,10,Potential Loyalist,687655.9199999999
4579,8,11,937225.23,5,4,5,545,14,Champions,1405837.845
4580,889,3,336885.65,1,1,2,112,4,Lost,505328.47500000003
4581,56,13,723301.33,3,5,4,354,12,Loyal Customers,1084951.9949999999
4582,271,9,1133337.03,1,2,5,125,8,Potential Loyalist,1700005.545
4583,321,9,1113494.06,1,2,5,125,8,Potential Loyalist,1670241.09
4584,81,11,485032.66000000003,3,4,3,343,10,Potential Loyalist,727548.99
4585,7,7,126443.59999999999,5,1,1,511,7,Needs Attention,189665.4
4586,18,14,985730.0,5,5,5,555,15,Champions,1478595.0
4587,44,8,103119.15,4,2,1,421,7,Needs Attention,154678.72499999998
4588,61,11,658533.49,3,4,4,344,11,Loyal Customers,987800.235
4589,8,14,472275.95,5,5,3,553,13,Loyal Customers,708413.925
4590,126,13,1278753.07,2,5,5,255,12,Loyal Customers,1918129.605
4591,60,9,1052090.1400000001,3,2,5,325,10,Potential Loyalist,1578135.2100000002
4592,50,11,419252.93,4,4,3,443,11,Loyal Customers,628879.395
4593,36,7,426565.78,4,1,3,413,8,Potential Loyalist,639848.67
4594,289,10,730918.02,1,3,4,134,8,Potential Loyalist,1096377.03
4595,63,6,855316.23,3,1,5,315,9,Potential Loyalist,1282974.345
4596,276,9,146406.52000000002,1,2,1,121,4,Lost,219609.78000000003
4597,20,17,646986.83,5,5,4,554,14,Champions,970480.2449999999
4598,33,12,450501.9,4,4,3,443,11,Loyal Customers,675752.8500000001
4599,14,9,250236.35,5,2,2,522,9,Potential Loyalist,375354.525
4600,17,14,953873.6900000001,5,5,5,555,15,Champions,1430810.5350000001
4601,122,11,306375.83,2,4,2,242,8,Potential Loyalist,459563.745
4602,511,8,171685.96000000002,1,2,1,121,4,Lost,257528.94000000003
4603,170,12,103286.56,1,4,1,141,6,Needs Attention,154929.84
4604,19,14,587542.39,5,5,4,554,14,Champions,881313.585
