warehouse_id,product_id,stock_quantity,reorder_level,safety_stock,last_restocked,name,category,price,cost_price,ABC_Class,is_overstock,stockout_risk,est_lost_revenue,dead_inventory
WH003,233,47,46,6,2026-06-12,Classmate Office Ducimus,Stationery,1476.86,629.98,C,False,False,0.0,False
WH003,234,154,18,7,2026-06-29,Mamaearth Fragrance Saepe,Beauty,4947.21,2573.82,C,True,False,0.0,True
WH003,235,26,38,15,2026-07-14,Hamleys Educational Esse,Toys,7523.7,5517.75,C,False,False,0.0,False
WH003,236,357,43,5,2026-06-01,Yonex Equipment Impedit,Sports,8904.75,6077.7,C,True,False,0.0,True
WH003,237,51,45,19,2026-07-12,Tata Beverages Omnis,Grocery,433.25,284.26,C,False,False,0.0,False
WH003,242,68,36,6,2026-06-19,Bosch Tools Accusamus,Automotive,14333.04,7654.85,C,False,False,0.0,False
WH003,243,301,35,15,2026-07-06,Penguin Children Repudiandae,Books,904.67,492.92,C,True,False,0.0,True
WH003,245,176,43,6,2026-07-01,Samsung Audio Error,Electronics,111268.91,75294.38,A,True,False,0.0,False
WH003,246,209,31,7,2026-07-09,Cello Pens Tempore,Stationery,303.25,145.46,C,True,False,0.0,True
WH003,251,6,21,10,2026-07-06,Prestige Cookware Vero,Home & Kitchen,33083.7,18538.05,C,False,True,0.0,False
WH003,252,38,48,17,2026-06-18,Mamaearth Makeup Asperiores,Beauty,4321.27,2827.33,C,False,False,0.0,False
WH003,253,114,44,10,2026-05-31,Cello Office Illo,Stationery,1017.63,626.57,C,False,False,0.0,False
WH003,255,9,38,11,2026-06-23,Nivia Fitness Ipsum,Sports,14517.91,6080.08,C,False,True,0.0,False
WH003,256,114,15,17,2026-06-10,Hamleys Action Figures Sit,Toys,6039.79,3854.49,C,True,False,0.0,True
WH003,257,181,18,17,2026-07-04,Loreal Makeup Aperiam,Beauty,894.89,617.77,C,True,False,0.0,True
WH003,258,90,27,15,2026-06-07,Apple Audio Explicabo,Electronics,12348.64,8453.22,C,True,False,0.0,True
WH003,261,57,33,9,2026-06-23,Hamleys Educational Ullam,Toys,6194.19,3340.21,C,False,False,0.0,False
WH003,262,20,12,11,2026-06-08,Samsung Laptops Dicta,Electronics,118225.07,70397.15,A,False,False,0.0,False
WH003,264,157,46,14,2026-07-01,Puma Accessories Quos,Fashion,4714.63,2638.9,C,True,False,0.0,True
WH003,266,425,25,16,2026-06-04,Mattel Action Figures Vitae,Toys,6796.43,4429.56,C,True,False,0.0,True
WH003,267,447,44,5,2026-06-21,Puma Accessories Fugit,Fashion,8624.2,4487.43,C,True,False,0.0,True
WH003,269,318,12,10,2026-07-05,Lego Action Figures Officia,Toys,435.57,201.95,C,True,False,0.0,True
WH003,270,94,15,19,2026-06-08,Prestige Decor Sapiente,Home & Kitchen,45008.73,20635.01,A,True,False,0.0,False
WH003,271,78,24,14,2026-07-05,Nykaa Haircare Fuga,Beauty,3474.68,2085.84,C,True,False,0.0,True
WH003,272,114,23,8,2026-07-11,Rupa Fiction Iste,Books,327.96,135.57,C,True,False,0.0,True
WH003,273,26,22,7,2026-05-30,Decathlon Fitness Ab,Sports,6348.51,4458.01,C,False,False,0.0,False
WH003,274,33,12,17,2026-05-25,Parker Office Aliquam,Stationery,1264.14,610.84,C,False,False,0.0,False
WH003,275,291,28,15,2026-07-10,Cello Art Supplies Magni,Stationery,993.59,518.84,C,True,False,0.0,True
WH003,278,227,46,13,2026-07-06,IKEA Decor Id,Home & Kitchen,16621.86,7138.67,B,True,False,0.0,False
WH003,279,35,16,6,2026-07-12,Funskool Plush Cumque,Toys,4952.54,2960.27,C,False,False,0.0,False
WH003,281,152,45,9,2026-05-20,Samsung Smartphones Quos,Electronics,116227.4,79629.26,B,True,False,0.0,False
WH003,282,85,44,12,2026-06-08,Mamaearth Makeup Ratione,Beauty,1713.01,1024.89,C,False,False,0.0,False
WH003,286,67,31,8,2026-06-05,Zara Women Cum,Fashion,6112.62,4578.65,C,False,False,0.0,False
WH003,287,1,47,5,2026-06-11,Lakme Skincare Voluptate,Beauty,2630.55,1081.42,C,False,True,0.0,False
WH003,288,148,13,6,2026-05-18,Michelin Tools Distinctio,Automotive,14311.31,10075.16,C,True,False,0.0,True
WH003,289,258,48,10,2026-07-01,Boat Wearables Autem,Electronics,68295.67,28021.46,B,True,False,0.0,False
WH003,290,26,19,11,2026-07-07,Bombay Dyeing Decor Porro,Home & Kitchen,6104.8,2877.57,C,False,False,0.0,False
WH003,291,243,23,19,2026-05-29,3M Accessories Cum,Automotive,12963.47,7438.63,C,True,False,0.0,True
WH003,295,7,35,16,2026-05-23,Hamleys Educational Voluptate,Toys,1926.85,1050.29,C,False,True,0.0,False
WH003,296,29,12,15,2026-06-27,Loreal Haircare Repellat,Beauty,3213.33,1979.11,C,False,False,0.0,False
WH003,297,171,12,5,2026-07-11,Funskool Action Figures Perspiciatis,Toys,2686.42,1890.58,C,True,False,0.0,True
WH003,298,540,42,14,2026-06-24,Mattel Plush Culpa,Toys,7319.5,4228.56,C,True,False,0.0,True
WH003,299,33,34,7,2026-06-06,Rupa Children Et,Books,299.67,211.92,C,False,False,0.0,False
WH003,300,239,34,8,2026-07-07,Mamaearth Haircare Sequi,Beauty,1119.45,752.63,C,True,False,0.0,True
WH003,301,129,39,5,2026-06-07,Bajaj Cookware Dolorum,Home & Kitchen,11161.58,8254.04,C,True,False,0.0,True
WH003,306,15,17,17,2026-07-10,Oxford Academic Occaecati,Books,1112.93,614.44,C,False,True,0.0,False
WH003,308,114,26,6,2026-05-31,Nykaa Haircare Fugiat,Beauty,2074.28,928.97,C,True,False,0.0,True
WH003,310,79,40,8,2026-06-19,Zara Men Laborum,Fashion,520.83,325.41,C,False,False,0.0,False
WH003,313,130,23,18,2026-05-27,Parker Office Cumque,Stationery,707.66,480.9,C,True,False,0.0,True
WH003,314,535,11,12,2026-06-30,Nivia Fitness Nihil,Sports,13899.76,6319.62,C,True,False,0.0,True
WH003,316,6,21,15,2026-06-19,Hamleys Action Figures Neque,Toys,2422.03,1308.5,C,False,True,0.0,False
WH003,317,73,41,18,2026-06-21,Oxford Non-Fiction Pariatur,Books,1408.11,957.05,C,False,False,0.0,False
WH003,319,106,10,18,2026-06-19,Bombay Dyeing Furniture Quae,Home & Kitchen,16291.86,10306.01,A,True,False,0.0,False
WH003,321,0,16,14,2026-06-27,Cello Office Ratione,Stationery,486.23,298.41,C,False,True,0.0,False
WH003,322,14,38,18,2026-07-11,Penguin Fiction Facilis,Books,346.33,194.81,C,False,True,0.0,False
WH003,324,4,26,17,2026-05-20,Zara Accessories Neque,Fashion,7299.43,5341.35,B,False,True,0.0,False
WH003,325,65,33,16,2026-06-22,Mamaearth Makeup Optio,Beauty,4566.57,2916.08,C,False,False,0.0,False
WH003,327,138,26,5,2026-05-31,Prestige Bedding Debitis,Home & Kitchen,26785.78,16192.79,A,True,False,0.0,False
WH003,328,195,28,5,2026-07-05,Samsung Audio Necessitatibus,Electronics,39619.53,29127.73,C,True,False,0.0,True
WH003,330,236,28,19,2026-06-07,Bosch Tools Quibusdam,Automotive,11386.08,5264.37,C,True,False,0.0,True
WH003,331,67,29,19,2026-06-07,Parker Office Ullam,Stationery,515.2,337.83,C,False,False,0.0,False
WH003,332,64,48,7,2026-07-12,Nivia Equipment Sunt,Sports,19238.79,7940.56,B,False,False,0.0,False
WH003,333,34,27,17,2026-06-06,3M Tools Quae,Automotive,13715.26,9392.05,C,False,False,0.0,False
WH003,335,105,49,7,2026-06-16,Lego Action Figures Sed,Toys,2356.85,989.48,C,False,False,0.0,False
WH003,336,39,42,19,2026-07-01,Parker Office At,Stationery,193.46,129.45,C,False,False,0.0,False
WH003,337,8,29,7,2026-07-13,Cello Art Supplies Aliquam,Stationery,1084.54,642.05,B,False,False,0.0,False
WH003,338,37,26,15,2026-06-28,ITC Staples Rerum,Grocery,762.2,397.17,C,False,False,0.0,False
WH003,339,70,40,5,2026-06-28,Lakme Haircare Asperiores,Beauty,2026.15,819.84,C,False,False,0.0,False
WH003,341,1,41,9,2026-07-13,IKEA Bedding Accusantium,Home & Kitchen,29951.23,13441.3,B,False,True,0.0,False
WH003,342,21,28,5,2026-05-19,Zara Accessories Facilis,Fashion,5472.51,2328.95,C,False,False,0.0,False
WH003,343,48,46,6,2026-05-25,Lakme Haircare Commodi,Beauty,4181.11,2970.39,C,False,False,0.0,False
WH003,345,482,14,9,2026-06-11,Zara Women Eaque,Fashion,5409.12,3200.7,B,True,False,0.0,False
WH003,348,27,38,15,2026-07-09,Michelin Parts Ducimus,Automotive,6942.68,3623.42,C,False,False,0.0,False
WH003,349,227,27,19,2026-06-03,Loreal Skincare Facere,Beauty,376.83,194.76,C,True,False,0.0,True
WH003,351,37,26,7,2026-07-12,Cello Pens Sequi,Stationery,1497.05,799.0,C,False,False,0.0,False
WH003,352,209,16,18,2026-07-10,Faber-Castell Pens Blanditiis,Stationery,384.56,264.39,C,True,False,0.0,True
WH003,353,89,15,17,2026-05-22,Amul Snacks Eaque,Grocery,370.7,164.98,C,True,False,0.0,True
WH003,354,96,29,14,2026-06-23,Lego Educational Animi,Toys,6148.58,4111.44,C,True,False,0.0,True
WH003,355,7,22,18,2026-07-03,Lego Action Figures Maxime,Toys,1774.15,1037.31,C,False,True,0.0,False
WH003,356,238,24,16,2026-06-05,Puma Kids Alias,Fashion,9240.7,6859.31,B,True,False,0.0,False
WH003,357,44,35,14,2026-07-03,Sony Audio Minima,Electronics,49973.06,28348.03,A,False,False,0.0,False
WH003,358,149,10,16,2026-05-24,Penguin Academic Fuga,Books,1212.31,825.47,C,True,False,0.0,True
WH003,359,190,44,8,2026-06-21,Yonex Outdoor Nemo,Sports,17624.57,11356.41,C,True,False,0.0,True
WH003,360,198,35,9,2026-06-27,Samsung Wearables Voluptas,Electronics,25427.74,16644.05,A,True,False,0.0,False
WH003,361,135,46,13,2026-05-20,Faber-Castell Art Supplies Aliquam,Stationery,1205.8,838.01,C,False,False,0.0,False
WH003,363,201,42,8,2026-07-15,Sony Wearables Ex,Electronics,35127.9,17001.65,B,True,False,0.0,False
WH003,364,230,13,14,2026-06-11,Bosch Tools Quas,Automotive,7747.73,5367.21,C,True,False,0.0,True
WH003,365,416,37,11,2026-07-03,Bombay Dyeing Bedding Perferendis,Home & Kitchen,23199.57,14645.92,A,True,False,0.0,False
WH003,366,82,49,15,2026-06-18,Amul Personal Care Provident,Grocery,705.95,476.79,C,False,False,0.0,False
WH003,367,79,27,12,2026-05-25,Arihant Fiction Illum,Books,1454.5,1082.44,C,False,False,0.0,False
WH003,368,5,43,11,2026-06-18,IKEA Furniture Impedit,Home & Kitchen,14600.6,9356.48,C,False,True,0.0,False
WH003,369,136,18,5,2026-05-25,Decathlon Equipment Similique,Sports,7488.86,4117.89,C,True,False,0.0,True
WH003,370,157,48,9,2026-06-07,Godrej Care In,Automotive,3189.95,1954.63,B,True,False,0.0,False
WH003,373,93,18,13,2026-06-20,Rupa Non-Fiction Quaerat,Books,1915.21,935.62,C,True,False,0.0,True
WH003,374,216,38,19,2026-05-29,Nykaa Makeup Saepe,Beauty,2965.99,1917.09,C,True,False,0.0,True
WH003,376,165,38,13,2026-06-01,3M Accessories Dolorum,Automotive,12791.58,8240.48,C,True,False,0.0,True
WH003,377,251,27,16,2026-06-26,Nivia Team Sports Sed,Sports,19933.25,13457.14,C,True,False,0.0,True
WH003,378,56,45,7,2026-07-15,Samsung Audio Quos,Electronics,88053.66,36367.24,A,False,False,0.0,False
WH003,380,10,18,5,2026-05-19,Apple Audio Et,Electronics,81790.55,34121.5,A,False,False,0.0,False
WH003,381,126,15,7,2026-07-03,Lakme Fragrance Dolor,Beauty,2619.76,1886.84,C,True,False,0.0,True
WH003,382,74,11,17,2026-06-22,Patanjali Staples Perferendis,Grocery,703.44,393.4,C,True,False,0.0,True
WH003,384,177,13,5,2026-06-19,Nivia Outdoor Quidem,Sports,1459.85,710.48,C,True,False,0.0,True
WH003,386,109,49,6,2026-07-10,Penguin Children Aut,Books,1660.4,666.05,C,False,False,0.0,False
WH003,387,37,19,19,2026-05-30,Mattel Educational Dolorem,Toys,5004.96,2156.75,B,False,False,0.0,False
WH003,389,21,27,17,2026-07-07,Puma Accessories Alias,Fashion,403.38,175.96,C,False,False,0.0,False
WH003,390,1,35,14,2026-05-31,Nykaa Haircare Repellendus,Beauty,359.24,241.39,C,False,True,0.0,False
WH003,391,223,23,13,2026-06-20,Bosch Accessories Reiciendis,Automotive,1267.65,668.26,C,True,False,0.0,True
WH003,392,111,25,6,2026-07-12,IKEA Furniture Suscipit,Home & Kitchen,4055.21,2707.32,C,True,False,0.0,True
WH003,393,26,22,8,2026-06-04,Zara Women Deleniti,Fashion,5205.1,3853.93,C,False,False,0.0,False
WH003,394,33,11,15,2026-06-19,Tata Snacks Enim,Grocery,851.44,365.63,C,False,False,0.0,False
WH003,397,662,10,16,2026-05-22,Faber-Castell Pens Ullam,Stationery,1422.13,635.15,C,True,False,0.0,True
WH003,398,726,47,5,2026-05-22,Boat Wearables Doloremque,Electronics,119959.01,84105.46,B,True,False,0.0,False
WH003,399,50,22,9,2026-06-30,Classmate Office Nihil,Stationery,440.26,308.17,C,False,False,0.0,False
WH003,400,227,24,13,2026-07-06,3M Parts Nulla,Automotive,14319.5,7822.09,C,True,False,0.0,True
WH003,401,46,46,15,2026-06-20,Oxford Academic Ea,Books,110.75,66.86,C,False,False,0.0,False
WH003,403,243,33,6,2026-05-28,Loreal Makeup Fuga,Beauty,3361.46,2478.48,C,True,False,0.0,True
WH003,404,13,26,5,2026-06-15,Michelin Tools Quibusdam,Automotive,6654.64,2958.59,C,False,False,0.0,False
WH003,405,157,35,13,2026-07-01,3M Parts Expedita,Automotive,14343.41,6215.59,C,True,False,0.0,True
WH003,406,9,30,5,2026-05-28,Decathlon Fitness Minima,Sports,17895.36,11153.64,B,False,False,0.0,False
WH003,408,63,34,5,2026-05-26,Apple Audio Dolor,Electronics,62044.63,32257.69,B,False,False,0.0,False
WH003,409,177,16,17,2026-05-22,ITC Beverages Odio,Grocery,878.01,376.12,B,True,False,0.0,False
WH003,410,845,15,6,2026-06-30,Michelin Tools Blanditiis,Automotive,4849.48,3083.51,C,True,False,0.0,True
WH003,412,101,36,17,2026-05-22,ITC Snacks Libero,Grocery,249.56,140.11,C,False,False,0.0,False
WH003,413,256,15,19,2026-05-20,Mamaearth Haircare Eveniet,Beauty,1454.76,730.81,C,True,False,0.0,True
WH003,414,128,16,14,2026-07-09,Apple Laptops Labore,Electronics,17156.74,10390.1,C,True,False,0.0,True
WH003,416,6,44,16,2026-06-10,Sony Audio Sint,Electronics,148871.06,90219.44,C,False,True,0.0,False
WH003,417,28,48,11,2026-05-31,Nykaa Makeup Fugit,Beauty,1138.28,682.62,C,False,False,0.0,False
WH003,418,358,28,10,2026-06-22,Puma Men Natus,Fashion,4243.18,2284.79,C,True,False,0.0,True
WH003,419,57,40,13,2026-06-18,Decathlon Equipment Quaerat,Sports,19090.96,13231.27,B,False,False,0.0,False
WH003,420,89,27,9,2026-07-13,Cello Pens Dolores,Stationery,447.63,201.17,C,True,False,0.0,True
WH003,421,105,16,9,2026-07-09,Loreal Haircare Nemo,Beauty,2742.02,1382.97,C,True,False,0.0,True
WH003,422,387,13,10,2026-07-10,Rupa Fiction Quos,Books,823.76,501.33,C,True,False,0.0,True
WH003,423,54,27,13,2026-05-22,Lakme Skincare Nesciunt,Beauty,1302.39,932.62,C,False,False,0.0,False
WH003,426,194,44,9,2026-07-08,Bosch Parts Eveniet,Automotive,4383.89,2090.73,C,True,False,0.0,True
WH003,427,130,18,14,2026-06-18,Mamaearth Fragrance Iusto,Beauty,4808.7,3333.4,C,True,False,0.0,True
WH003,429,3,44,5,2026-06-26,Apple Laptops Tempora,Electronics,88611.23,50261.19,A,False,True,0.0,False
WH003,431,0,34,8,2026-07-01,Lakme Makeup Ducimus,Beauty,208.84,125.22,C,False,True,0.0,False
WH003,432,217,34,11,2026-06-14,Yonex Equipment Aspernatur,Sports,1104.91,750.46,C,True,False,0.0,True
WH003,433,59,20,14,2026-06-11,Nivia Fitness Aliquid,Sports,5378.21,2578.65,C,False,False,0.0,False
WH003,435,216,17,10,2026-05-20,ITC Staples Ipsa,Grocery,616.29,326.69,C,True,False,0.0,True
WH003,436,68,14,15,2026-05-21,Zara Men Enim,Fashion,4552.3,2470.21,C,True,False,0.0,True
WH003,437,265,40,19,2026-06-20,Classmate Office Corporis,Stationery,529.31,338.29,C,True,False,0.0,True
WH003,439,45,26,10,2026-05-26,Lakme Makeup Cum,Beauty,4490.2,2425.43,C,False,False,0.0,False
WH003,440,80,13,9,2026-06-09,Boat Laptops Eveniet,Electronics,37204.81,26832.25,C,True,False,0.0,True
WH003,441,140,18,11,2026-06-13,Arihant Non-Fiction Ut,Books,1834.15,1353.69,C,True,False,0.0,True
WH003,442,2,36,14,2026-07-07,Michelin Care Quo,Automotive,8846.17,4820.93,C,False,True,0.0,False
WH003,443,92,25,7,2026-06-17,Bosch Parts Inventore,Automotive,1025.68,455.2,C,True,False,0.0,True
WH003,444,35,10,10,2026-06-12,Nike Men Nesciunt,Fashion,1077.86,487.32,C,True,False,0.0,True
WH003,445,29,47,11,2026-06-04,Yonex Fitness Tempore,Sports,3597.77,1448.16,C,False,False,0.0,False
WH003,446,240,24,16,2026-06-24,ITC Snacks Labore,Grocery,261.51,131.45,C,True,False,0.0,True
WH003,447,47,34,13,2026-07-11,Bombay Dyeing Bedding Nesciunt,Home & Kitchen,43925.32,29877.36,C,False,False,0.0,False
WH003,448,117,12,18,2026-07-13,Apple Laptops Nobis,Electronics,21832.71,15963.3,B,True,False,0.0,False
WH003,449,32,38,15,2026-06-30,Boat Smartphones Ea,Electronics,8125.26,4203.09,C,False,False,0.0,False
WH003,450,43,12,11,2026-06-18,Nykaa Haircare Eum,Beauty,436.32,305.24,C,True,False,0.0,True
WH003,451,40,10,12,2026-06-13,Bajaj Bedding Necessitatibus,Home & Kitchen,23142.31,10030.98,C,True,False,0.0,True
WH003,452,107,18,10,2026-06-09,Apple Audio Sapiente,Electronics,133492.56,95973.3,C,True,False,0.0,True
WH003,453,241,13,6,2026-06-27,Lakme Fragrance Laborum,Beauty,2624.17,1431.57,C,True,False,0.0,True
WH003,454,253,44,11,2026-07-06,Boat Audio Omnis,Electronics,105597.35,70978.37,B,True,False,0.0,False
WH003,455,55,34,12,2026-05-20,Lego Action Figures Consequuntur,Toys,827.79,595.3,C,False,False,0.0,False
WH003,457,148,27,5,2026-06-28,Tata Staples Tempore,Grocery,864.19,386.79,C,True,False,0.0,True
WH003,458,125,10,12,2026-05-31,Bosch Parts Perspiciatis,Automotive,10721.22,6439.9,B,True,False,0.0,False
WH003,459,175,31,18,2026-06-25,Puma Kids Pariatur,Fashion,4792.88,3135.65,C,True,False,0.0,True
WH003,460,317,47,19,2026-06-16,Lego Action Figures Libero,Toys,1133.7,534.97,C,True,False,0.0,True
WH003,462,185,46,19,2026-06-19,Lakme Fragrance Quia,Beauty,3294.04,1650.07,C,True,False,0.0,True
WH003,463,60,37,15,2026-06-18,Lakme Makeup Assumenda,Beauty,2728.17,1145.92,C,False,False,0.0,False
WH003,464,280,10,19,2026-07-10,Zara Kids Sapiente,Fashion,3214.95,1427.1,C,True,False,0.0,True
WH003,465,54,22,12,2026-06-11,Classmate Art Supplies Minima,Stationery,881.42,391.42,C,False,False,0.0,False
WH003,466,152,46,13,2026-06-03,Puma Men Perferendis,Fashion,3866.34,2144.34,C,True,False,0.0,True
WH003,469,6,49,5,2026-06-14,Boat Audio Sapiente,Electronics,66613.76,40780.57,C,False,False,0.0,False
WH003,470,5,46,11,2026-06-18,3M Tools Voluptates,Automotive,14394.87,8602.2,C,False,True,0.0,False
WH003,471,59,37,5,2026-07-03,Apple Laptops Commodi,Electronics,66515.59,47858.85,A,False,False,0.0,False
WH003,472,45,32,9,2026-06-11,Parker Notebooks Commodi,Stationery,536.89,296.41,C,False,False,0.0,False
WH003,473,368,44,19,2026-06-05,Mamaearth Haircare Voluptatibus,Beauty,1491.42,730.86,C,True,False,0.0,True
WH003,474,265,32,5,2026-05-29,Lakme Haircare Ratione,Beauty,3743.51,2728.19,C,True,False,0.0,True
WH003,475,8,28,5,2026-06-23,Bombay Dyeing Furniture Ea,Home & Kitchen,20083.48,13778.82,C,False,False,0.0,False
WH003,478,11,24,7,2026-07-12,Samsung Smartphones Dolorum,Electronics,22673.42,12601.6,B,False,False,0.0,False
WH003,482,11,36,9,2026-06-23,Sony Smartphones Suscipit,Electronics,94244.68,53960.18,A,False,False,0.0,False
WH003,483,219,39,9,2026-06-22,Bajaj Bedding Voluptate,Home & Kitchen,32299.03,15595.81,C,True,False,0.0,True
WH003,484,310,20,5,2026-07-01,Prestige Bedding At,Home & Kitchen,46304.85,29172.6,C,True,False,0.0,True
WH003,485,36,13,11,2026-05-17,Classmate Office Ab,Stationery,1361.34,784.8,C,False,False,0.0,False
WH003,486,49,13,5,2026-06-30,Patanjali Beverages Tempora,Grocery,632.36,436.56,C,True,False,0.0,True
WH003,489,26,35,16,2026-06-17,Loreal Makeup Accusamus,Beauty,3083.42,1496.63,B,False,False,0.0,False
WH003,492,16,33,11,2026-06-13,Amul Snacks Nesciunt,Grocery,174.08,98.17,C,False,False,0.0,False
WH003,494,39,28,18,2026-06-26,Bosch Tools Cumque,Automotive,4497.89,2611.6,C,False,False,0.0,False
WH003,495,149,23,18,2026-06-19,Michelin Tools Ipsum,Automotive,2160.48,1304.8,C,True,False,0.0,True
WH003,496,29,12,18,2026-06-14,Nykaa Fragrance Dolores,Beauty,1816.22,960.32,C,False,False,0.0,False
WH003,497,590,14,12,2026-06-08,Classmate Art Supplies Eius,Stationery,1107.1,705.13,C,True,False,0.0,True
WH003,498,209,26,7,2026-05-31,Apple Audio Sapiente,Electronics,123107.8,59600.62,B,True,False,0.0,False
WH003,499,56,20,13,2026-07-06,Classmate Art Supplies Saepe,Stationery,1067.71,465.45,C,False,False,0.0,False
WH003,501,235,42,6,2026-06-12,Sony Laptops Recusandae,Electronics,19059.84,11983.63,B,True,False,0.0,False
WH003,502,27,10,5,2026-06-28,Sony Smartphones Eius,Electronics,35181.87,20211.02,C,False,False,0.0,False
WH003,503,2,15,17,2026-06-20,Nike Kids Et,Fashion,5990.37,4074.03,C,False,True,0.0,False
WH003,504,153,28,12,2026-05-26,Arihant Fiction Quos,Books,1352.49,632.41,C,True,False,0.0,True
WH003,507,210,10,12,2026-07-03,Lego Board Games Asperiores,Toys,3161.49,1600.11,C,True,False,0.0,True
WH003,509,54,27,6,2026-06-10,Apple Smartphones Esse,Electronics,87235.0,34896.94,A,False,False,0.0,False
WH003,510,0,37,13,2026-06-16,Lego Action Figures Reprehenderit,Toys,7260.59,4530.89,C,False,True,0.0,False
WH003,511,4,33,12,2026-06-09,Lego Plush Suscipit,Toys,2797.95,1753.53,C,False,True,0.0,False
WH003,512,288,24,14,2026-07-10,Lakme Haircare Tempore,Beauty,4532.95,3240.76,C,True,False,0.0,True
WH003,513,5,37,18,2026-06-14,Godrej Care Assumenda,Automotive,1046.83,535.79,C,False,True,0.0,False
WH003,514,132,46,17,2026-06-12,Puma Women Neque,Fashion,4113.56,2180.14,C,False,False,0.0,False
WH003,515,169,19,8,2026-06-04,Patanjali Beverages Dolorum,Grocery,168.7,82.19,C,True,False,0.0,True
WH003,516,259,46,15,2026-06-26,Sony Laptops Culpa,Electronics,106739.58,63007.51,A,True,False,0.0,False
WH003,517,51,27,9,2026-06-19,Cello Notebooks Fugit,Stationery,1297.92,739.87,C,False,False,0.0,False
WH003,518,91,25,11,2026-05-27,Decathlon Fitness Cumque,Sports,19352.49,8154.79,C,True,False,0.0,True
WH003,519,4,19,11,2026-07-11,Bosch Accessories Aliquid,Automotive,3756.77,2781.72,C,False,True,0.0,False
WH003,520,144,22,10,2026-06-26,Fabindia Men Neque,Fashion,8547.55,4796.01,C,True,False,0.0,True
WH003,521,88,46,10,2026-05-28,Mattel Educational Commodi,Toys,5020.55,3634.74,C,False,False,0.0,False
WH003,522,106,21,16,2026-06-21,Parker Art Supplies Voluptatibus,Stationery,469.21,226.81,C,True,False,0.0,True
WH003,524,27,31,9,2026-07-04,Patanjali Snacks Perspiciatis,Grocery,56.32,27.99,C,False,False,0.0,False
